scenario_id,workload,pid,current_tick,arrival_time,burst_time,remaining_burst,waiting_time,io_bound,priority,deadline,slack_time,urgency_score,wait_ratio,burst_ratio,deadline_pressure,queue_depth,queue_avg_burst,label
cpu_heavy_d005693,cpu_heavy,P6,54,10,36,36,44,0,1,114,60,1.6667,0.55,0.8944,0.0164,4,40.25,0
cpu_heavy_d005693,cpu_heavy,P7,54,14,21,21,40,0,3,70,16,0.7619,0.6557,0.5217,0.0588,4,40.25,1
cpu_heavy_d005694,cpu_heavy,P1,75,0,62,62,75,0,3,133,58,0.9355,0.5474,1.3286,0.0169,3,46.67,0
cpu_heavy_d005694,cpu_heavy,P4,75,8,42,42,67,0,1,121,46,1.0952,0.6147,0.9,0.0213,3,46.67,0
cpu_heavy_d005694,cpu_heavy,P6,75,10,36,36,65,0,1,114,39,1.0833,0.6436,0.7714,0.025,3,46.67,1
cpu_heavy_d005695,cpu_heavy,P1,111,0,62,62,111,0,3,133,22,0.3548,0.6416,1.1923,0.0435,2,52.0,0
cpu_heavy_d005695,cpu_heavy,P4,111,8,42,42,103,0,1,121,10,0.2381,0.7103,0.8077,0.0909,2,52.0,1
cpu_heavy_d005696,cpu_heavy,P1,153,0,62,62,153,0,3,133,0,0.0,0.7116,1.0,1.0,1,62.0,1
cpu_heavy_d005697,cpu_heavy,P1,0,0,11,11,0,0,1,23,23,2.0909,0.0,1.6923,0.0417,2,6.5,0
cpu_heavy_d005697,cpu_heavy,P2,0,0,2,2,0,1,4,4,4,2.0,0.0,0.3077,0.2,2,6.5,1
cpu_heavy_d005698,cpu_heavy,P1,2,0,11,11,2,0,1,23,21,1.9091,0.1538,0.8302,0.0455,4,13.25,1
cpu_heavy_d005698,cpu_heavy,P3,2,2,12,12,0,1,4,27,25,2.0833,0.0,0.9057,0.0385,4,13.25,0
cpu_heavy_d005698,cpu_heavy,P4,2,2,15,15,0,0,5,34,32,2.1333,0.0,1.1321,0.0303,4,13.25,0
cpu_heavy_d005698,cpu_heavy,P5,2,2,15,15,0,0,5,31,29,1.9333,0.0,1.1321,0.0333,4,13.25,0
cpu_heavy_d005699,cpu_heavy,P3,13,2,12,12,11,1,4,27,14,1.1667,0.4783,0.8571,0.0667,3,14.0,1
cpu_heavy_d005699,cpu_heavy,P4,13,2,15,15,11,0,5,34,21,1.4,0.4231,1.0714,0.0455,3,14.0,0
cpu_heavy_d005699,cpu_heavy,P5,13,2,15,15,11,0,5,31,18,1.2,0.4231,1.0714,0.0526,3,14.0,0
cpu_heavy_d005700,cpu_heavy,P4,25,2,15,15,23,0,5,34,9,0.6,0.6053,1.0,0.1,2,15.0,1
cpu_heavy_d005700,cpu_heavy,P5,25,2,15,15,23,0,5,31,6,0.4,0.6053,1.0,0.1429,2,15.0,0
cpu_heavy_d005701,cpu_heavy,P5,40,2,15,15,38,0,5,31,0,0.0,0.717,1.0,1.0,1,15.0,1
mixed_d005702,mixed,P1,2,2,3,3,0,0,1,12,10,3.3333,0.0,0.2727,0.0909,3,11.0,1
mixed_d005702,mixed,P2,2,2,6,6,0,0,4,21,19,3.1667,0.0,0.5455,0.05,3,11.0,0
mixed_d005702,mixed,P3,2,2,24,24,0,0,5,74,72,3.0,0.0,2.1818,0.0137,3,11.0,0
mixed_d005703,mixed,P2,5,2,6,6,3,0,4,21,16,2.6667,0.3333,0.48,0.0588,4,12.5,1
mixed_d005703,mixed,P3,5,2,24,24,3,0,5,74,69,2.875,0.1111,1.92,0.0143,4,12.5,0
mixed_d005703,mixed,P4,5,3,10,10,2,1,1,44,39,3.9,0.1667,0.8,0.025,4,12.5,0
mixed_d005703,mixed,P5,5,4,10,10,1,0,3,35,30,3.0,0.0909,0.8,0.0323,4,12.5,0
mixed_d005704,mixed,P3,11,2,24,24,9,0,5,74,63,2.625,0.2727,1.6364,0.0156,3,14.67,0
mixed_d005704,mixed,P4,11,3,10,10,8,1,1,44,33,3.3,0.4444,0.6818,0.0294,3,14.67,1
mixed_d005704,mixed,P5,11,4,10,10,7,0,3,35,24,2.4,0.4118,0.6818,0.04,3,14.67,0
mixed_d005705,mixed,P3,21,2,24,24,19,0,5,74,53,2.2083,0.4419,1.4118,0.0185,2,17.0,0
mixed_d005705,mixed,P5,21,4,10,10,17,0,3,35,14,1.4,0.6296,0.5882,0.0667,2,17.0,1
mixed_d005706,mixed,P3,31,2,24,24,29,0,5,74,43,1.7917,0.5472,1.0,0.0227,1,24.0,1
io_heavy_d005707,io_heavy,P1,2,2,3,3,0,0,3,13,11,3.6667,0.0,1.0,0.0833,1,3.0,1
io_heavy_d005708,io_heavy,P2,5,5,16,16,0,0,5,93,88,5.5,0.0,1.7143,0.0112,3,9.33,0
io_heavy_d005708,io_heavy,P3,5,5,3,3,0,0,1,17,12,4.0,0.0,0.3214,0.0769,3,9.33,1
io_heavy_d005708,io_heavy,P4,5,5,9,9,0,0,4,41,36,4.0,0.0,0.9643,0.027,3,9.33,0
io_heavy_d005709,io_heavy,P2,8,5,16,16,3,0,5,93,85,5.3125,0.1579,2.2069,0.0116,4,7.25,0
io_heavy_d005709,io_heavy,P4,8,5,9,9,3,0,4,41,33,3.6667,0.25,1.2414,0.0294,4,7.25,0
io_heavy_d005709,io_heavy,P5,8,7,1,1,1,1,1,14,6,6.0,0.5,0.1379,0.1429,4,7.25,1
io_heavy_d005709,io_heavy,P6,8,8,3,3,0,0,2,20,12,4.0,0.0,0.4138,0.0769,4,7.25,0
io_heavy_d005710,io_heavy,P2,9,5,16,16,4,0,5,93,84,5.25,0.2,1.7143,0.0118,3,9.33,0
io_heavy_d005710,io_heavy,P4,9,5,9,9,4,0,4,41,32,3.5556,0.3077,0.9643,0.0303,3,9.33,0
io_heavy_d005710,io_heavy,P6,9,8,3,3,1,0,2,20,11,3.6667,0.25,0.3214,0.0833,3,9.33,1
io_heavy_d005711,io_heavy,P2,12,5,16,16,7,0,5,93,81,5.0625,0.3043,1.28,0.0122,2,12.5,0
io_heavy_d005711,io_heavy,P4,12,5,9,9,7,0,4,41,29,3.2222,0.4375,0.72,0.0333,2,12.5,1
io_heavy_d005712,io_heavy,P2,21,5,16,16,16,0,5,93,72,4.5,0.5,1.0,0.0137,1,16.0,1
cpu_heavy_d005713,cpu_heavy,P1,8,8,14,14,0,0,3,43,35,2.5,0.0,0.7119,0.0278,3,19.67,1
cpu_heavy_d005713,cpu_heavy,P2,8,8,26,26,0,0,2,84,76,2.9231,0.0,1.322,0.013,3,19.67,0
cpu_heavy_d005713,cpu_heavy,P3,8,8,19,19,0,1,5,59,51,2.6842,0.0,0.9661,0.0192,3,19.67,0
cpu_heavy_d005714,cpu_heavy,P2,22,8,26,26,14,0,2,84,62,2.3846,0.35,0.9231,0.0159,6,28.17,0
cpu_heavy_d005714,cpu_heavy,P3,22,8,19,19,14,1,5,59,37,1.9474,0.4242,0.6746,0.0263,6,28.17,0
cpu_heavy_d005714,cpu_heavy,P4,22,13,3,3,9,0,3,18,0,0.0,0.75,0.1065,1.0,6,28.17,1
cpu_heavy_d005714,cpu_heavy,P5,22,13,55,55,9,0,3,113,91,1.6545,0.1406,1.9527,0.0109,6,28.17,0
cpu_heavy_d005714,cpu_heavy,P6,22,14,54,54,8,0,4,171,149,2.7593,0.129,1.9172,0.0067,6,28.17,0
cpu_heavy_d005714,cpu_heavy,P7,22,16,12,12,6,0,2,34,12,1.0,0.3333,0.426,0.0769,6,28.17,0
cpu_heavy_d005715,cpu_heavy,P2,25,8,26,26,17,0,2,84,59,2.2692,0.3953,0.7831,0.0167,5,33.2,0
cpu_heavy_d005715,cpu_heavy,P3,25,8,19,19,17,1,5,59,34,1.7895,0.4722,0.5723,0.0286,5,33.2,0
cpu_heavy_d005715,cpu_heavy,P5,25,13,55,55,12,0,3,113,88,1.6,0.1791,1.6566,0.0112,5,33.2,0
cpu_heavy_d005715,cpu_heavy,P6,25,14,54,54,11,0,4,171,146,2.7037,0.1692,1.6265,0.0068,5,33.2,0
cpu_heavy_d005715,cpu_heavy,P7,25,16,12,12,9,0,2,34,9,0.75,0.4286,0.3614,0.1,5,33.2,1
cpu_heavy_d005716,cpu_heavy,P2,37,8,26,26,29,0,2,84,47,1.8077,0.5273,0.6753,0.0208,4,38.5,0
cpu_heavy_d005716,cpu_heavy,P3,37,8,19,19,29,1,5,59,22,1.1579,0.6042,0.4935,0.0435,4,38.5,1
cpu_heavy_d005716,cpu_heavy,P5,37,13,55,55,24,0,3,113,76,1.3818,0.3038,1.4286,0.013,4,38.5,0
cpu_heavy_d005716,cpu_heavy,P6,37,14,54,54,23,0,4,171,134,2.4815,0.2987,1.4026,0.0074,4,38.5,0
cpu_heavy_d005717,cpu_heavy,P2,56,8,26,26,48,0,2,84,28,1.0769,0.6486,0.5778,0.0345,3,45.0,1
cpu_heavy_d005717,cpu_heavy,P5,56,13,55,55,43,0,3,113,57,1.0364,0.4388,1.2222,0.0172,3,45.0,0
cpu_heavy_d005717,cpu_heavy,P6,56,14,54,54,42,0,4,171,115,2.1296,0.4375,1.2,0.0086,3,45.0,0
cpu_heavy_d005718,cpu_heavy,P5,82,13,55,55,69,0,3,113,31,0.5636,0.5565,1.0092,0.0312,2,54.5,0
cpu_heavy_d005718,cpu_heavy,P6,82,14,54,54,68,0,4,171,89,1.6481,0.5574,0.9908,0.0111,2,54.5,1
cpu_heavy_d005719,cpu_heavy,P5,136,13,55,55,123,0,3,113,0,0.0,0.691,1.0,1.0,1,55.0,1
io_heavy_d005720,io_heavy,P1,0,0,4,4,0,0,5,21,21,5.25,0.0,1.0,0.0455,1,4.0,1
io_heavy_d005721,io_heavy,P2,4,1,3,3,3,1,2,13,9,3.0,0.5,1.2,0.1,2,2.5,0
io_heavy_d005721,io_heavy,P3,4,1,2,2,3,0,3,10,6,3.0,0.6,0.8,0.1429,2,2.5,1
io_heavy_d005722,io_heavy,P2,6,1,3,3,5,1,2,13,7,2.3333,0.625,1.0,0.125,1,3.0,1
cpu_heavy_d005723,cpu_heavy,P1,4,4,14,14,0,1,5,39,35,2.5,0.0,0.7119,0.0278,3,19.67,0
cpu_heavy_d005723,cpu_heavy,P2,4,4,13,13,0,0,4,41,37,2.8462,0.0,0.661,0.0263,3,19.67,1
cpu_heavy_d005723,cpu_heavy,P3,4,4,32,32,0,1,2,88,84,2.625,0.0,1.6271,0.0118,3,19.67,0
cpu_heavy_d005724,cpu_heavy,P1,17,4,14,14,13,1,5,39,22,1.5714,0.4815,0.9655,0.0435,4,14.5,0
cpu_heavy_d005724,cpu_heavy,P3,17,4,32,32,13,1,2,88,71,2.2188,0.2889,2.2069,0.0139,4,14.5,0
cpu_heavy_d005724,cpu_heavy,P4,17,6,9,9,11,1,5,22,5,0.5556,0.55,0.6207,0.1667,4,14.5,0
cpu_heavy_d005724,cpu_heavy,P5,17,7,3,3,10,0,1,13,0,0.0,0.7692,0.2069,1.0,4,14.5,1
cpu_heavy_d005725,cpu_heavy,P1,20,4,14,14,16,1,5,39,19,1.3571,0.5333,0.7636,0.05,3,18.33,0
cpu_heavy_d005725,cpu_heavy,P3,20,4,32,32,16,1,2,88,68,2.125,0.3333,1.7455,0.0145,3,18.33,0
cpu_heavy_d005725,cpu_heavy,P4,20,6,9,9,14,1,5,22,2,0.2222,0.6087,0.4909,0.3333,3,18.33,1
cpu_heavy_d005726,cpu_heavy,P1,29,4,14,14,25,1,5,39,10,0.7143,0.641,0.6087,0.0909,2,23.0,1
cpu_heavy_d005726,cpu_heavy,P3,29,4,32,32,25,1,2,88,59,1.8438,0.4386,1.3913,0.0167,2,23.0,0
cpu_heavy_d005727,cpu_heavy,P3,43,4,32,32,39,1,2,88,45,1.4062,0.5493,1.0,0.0217,1,32.0,1
mixed_d005728,mixed,P1,1,1,6,6,0,0,1,28,27,4.5,0.0,0.8571,0.0357,2,7.0,1
mixed_d005728,mixed,P2,1,1,8,8,0,1,5,40,39,4.875,0.0,1.1429,0.025,2,7.0,0
mixed_d005729,mixed,P2,7,1,8,8,6,1,5,40,33,4.125,0.4286,1.0,0.0294,1,8.0,1
mixed_d005730,mixed,P3,15,8,5,5,7,0,3,27,12,2.4,0.5833,1.5,0.0769,3,3.33,0
mixed_d005730,mixed,P4,15,12,1,1,3,1,3,16,1,1.0,0.75,0.3,0.5,3,3.33,1
mixed_d005730,mixed,P5,15,12,4,4,3,1,1,24,9,2.25,0.4286,1.2,0.1,3,3.33,0
mixed_d005731,mixed,P3,16,8,5,5,8,0,3,27,11,2.2,0.6154,1.0,0.0833,4,5.0,0
mixed_d005731,mixed,P5,16,12,4,4,4,1,1,24,8,2.0,0.5,0.8,0.1111,4,5.0,0
mixed_d005731,mixed,P6,16,16,2,2,0,1,5,24,8,4.0,0.0,0.4,0.1111,4,5.0,1
mixed_d005731,mixed,P7,16,16,9,9,0,0,5,45,29,3.2222,0.0,1.8,0.0333,4,5.0,0
mixed_d005732,mixed,P3,18,8,5,5,10,0,3,27,9,1.8,0.6667,0.8333,0.1,3,6.0,0
mixed_d005732,mixed,P5,18,12,4,4,6,1,1,24,6,1.5,0.6,0.6667,0.1429,3,6.0,1
mixed_d005732,mixed,P7,18,16,9,9,2,0,5,45,27,3.0,0.1818,1.5,0.0357,3,6.0,0
mixed_d005733,mixed,P3,22,8,5,5,14,0,3,27,5,1.0,0.7368,0.7143,0.1667,2,7.0,1
mixed_d005733,mixed,P7,22,16,9,9,6,0,5,45,23,2.5556,0.4,1.2857,0.0417,2,7.0,0
mixed_d005734,mixed,P7,27,16,9,9,11,0,5,45,18,2.0,0.55,1.0,0.0526,1,9.0,1
io_heavy_d005735,io_heavy,P1,1,1,3,3,0,0,3,21,20,6.6667,0.0,0.6923,0.0476,3,4.33,0
io_heavy_d005735,io_heavy,P2,1,1,2,2,0,1,1,11,10,5.0,0.0,0.4615,0.0909,3,4.33,1
io_heavy_d005735,io_heavy,P3,1,1,8,8,0,1,3,44,43,5.375,0.0,1.8462,0.0227,3,4.33,0
io_heavy_d005736,io_heavy,P1,3,1,3,3,2,0,3,21,18,6.0,0.4,0.75,0.0526,3,4.0,0
io_heavy_d005736,io_heavy,P3,3,1,8,8,2,1,3,44,41,5.125,0.2,2.0,0.0238,3,4.0,0
io_heavy_d005736,io_heavy,P4,3,2,1,1,1,1,5,7,4,4.0,0.5,0.25,0.2,3,4.0,1
io_heavy_d005737,io_heavy,P1,4,1,3,3,3,0,3,21,17,5.6667,0.5,0.5455,0.0556,2,5.5,1
io_heavy_d005737,io_heavy,P3,4,1,8,8,3,1,3,44,40,5.0,0.2727,1.4545,0.0244,2,5.5,0
io_heavy_d005738,io_heavy,P3,7,1,8,8,6,1,3,44,37,4.625,0.4286,1.0,0.0263,1,8.0,1
mixed_d005739,mixed,P1,5,5,1,1,0,0,5,7,2,2.0,0.0,1.0,0.3333,1,1.0,1
mixed_d005740,mixed,P2,6,6,31,31,0,0,3,84,78,2.5161,0.0,1.7465,0.0127,4,17.75,0
mixed_d005740,mixed,P3,6,6,13,13,0,1,2,48,42,3.2308,0.0,0.7324,0.0233,4,17.75,0
mixed_d005740,mixed,P4,6,6,5,5,0,0,4,18,12,2.4,0.0,0.2817,0.0769,4,17.75,1
mixed_d005740,mixed,P5,6,6,22,22,0,0,4,62,56,2.5455,0.0,1.2394,0.0175,4,17.75,0
mixed_d005741,mixed,P2,11,6,31,31,5,0,3,84,73,2.3548,0.1389,1.6757,0.0135,4,18.5,0
mixed_d005741,mixed,P3,11,6,13,13,5,1,2,48,37,2.8462,0.2778,0.7027,0.0263,4,18.5,0
mixed_d005741,mixed,P5,11,6,22,22,5,0,4,62,51,2.3182,0.1852,1.1892,0.0192,4,18.5,0
mixed_d005741,mixed,P6,11,11,8,8,0,0,3,36,25,3.125,0.0,0.4324,0.0385,4,18.5,1
mixed_d005742,mixed,P2,19,6,31,31,13,0,3,84,65,2.0968,0.2955,1.4091,0.0152,3,22.0,0
mixed_d005742,mixed,P3,19,6,13,13,13,1,2,48,29,2.2308,0.5,0.5909,0.0333,3,22.0,1
mixed_d005742,mixed,P5,19,6,22,22,13,0,4,62,43,1.9545,0.3714,1.0,0.0227,3,22.0,0
mixed_d005743,mixed,P2,32,6,31,31,26,0,3,84,52,1.6774,0.4561,1.1698,0.0189,2,26.5,0
mixed_d005743,mixed,P5,32,6,22,22,26,0,4,62,30,1.3636,0.5417,0.8302,0.0323,2,26.5,1
mixed_d005744,mixed,P2,54,6,31,31,48,0,3,84,30,0.9677,0.6076,1.0,0.0323,1,31.0,1
io_heavy_d005745,io_heavy,P1,0,0,2,2,0,1,5,10,10,5.0,0.0,0.4444,0.0909,6,4.5,1
io_heavy_d005745,io_heavy,P2,0,0,11,11,0,0,2,35,35,3.1818,0.0,2.4444,0.0278,6,4.5,0
io_heavy_d005745,io_heavy,P3,0,0,2,2,0,1,1,11,11,5.5,0.0,0.4444,0.0833,6,4.5,0
io_heavy_d005745,io_heavy,P4,0,0,3,3,0,1,5,18,18,6.0,0.0,0.6667,0.0526,6,4.5,0
io_heavy_d005745,io_heavy,P5,0,0,4,4,0,1,2,15,15,3.75,0.0,0.8889,0.0625,6,4.5,0
io_heavy_d005745,io_heavy,P6,0,0,5,5,0,1,5,39,39,7.8,0.0,1.1111,0.025,6,4.5,0
io_heavy_d005746,io_heavy,P2,2,0,11,11,2,0,2,35,33,3.0,0.1538,2.2,0.0294,5,5.0,0
io_heavy_d005746,io_heavy,P3,2,0,2,2,2,1,1,11,9,4.5,0.5,0.4,0.1,5,5.0,1
io_heavy_d005746,io_heavy,P4,2,0,3,3,2,1,5,18,16,5.3333,0.4,0.6,0.0588,5,5.0,0
io_heavy_d005746,io_heavy,P5,2,0,4,4,2,1,2,15,13,3.25,0.3333,0.8,0.0714,5,5.0,0
io_heavy_d005746,io_heavy,P6,2,0,5,5,2,1,5,39,37,7.4,0.2857,1.0,0.0263,5,5.0,0
io_heavy_d005747,io_heavy,P2,4,0,11,11,4,0,2,35,31,2.8182,0.2667,1.913,0.0312,4,5.75,0
io_heavy_d005747,io_heavy,P4,4,0,3,3,4,1,5,18,14,4.6667,0.5714,0.5217,0.0667,4,5.75,1
io_heavy_d005747,io_heavy,P5,4,0,4,4,4,1,2,15,11,2.75,0.5,0.6957,0.0833,4,5.75,0
io_heavy_d005747,io_heavy,P6,4,0,5,5,4,1,5,39,35,7.0,0.4444,0.8696,0.0278,4,5.75,0
io_heavy_d005748,io_heavy,P2,7,0,11,11,7,0,2,35,28,2.5455,0.3889,1.65,0.0345,3,6.67,0
io_heavy_d005748,io_heavy,P5,7,0,4,4,7,1,2,15,8,2.0,0.6364,0.6,0.1111,3,6.67,1
io_heavy_d005748,io_heavy,P6,7,0,5,5,7,1,5,39,32,6.4,0.5833,0.75,0.0303,3,6.67,0
io_heavy_d005749,io_heavy,P2,11,0,11,11,11,0,2,35,24,2.1818,0.5,1.375,0.04,2,8.0,0
io_heavy_d005749,io_heavy,P6,11,0,5,5,11,1,5,39,28,5.6,0.6875,0.625,0.0345,2,8.0,1
io_heavy_d005750,io_heavy,P2,16,0,11,11,16,0,2,35,19,1.7273,0.5926,1.0,0.05,1,11.0,1
io_heavy_d005751,io_heavy,P1,0,0,10,10,0,1,4,36,36,3.6,0.0,1.0,0.027,1,10.0,1
io_heavy_d005752,io_heavy,P2,10,1,5,5,9,0,3,27,17,3.4,0.6429,1.4,0.0556,7,3.57,0
io_heavy_d005752,io_heavy,P3,10,1,3,3,9,1,5,20,10,3.3333,0.75,0.84,0.0909,7,3.57,0
io_heavy_d005752,io_heavy,P4,10,1,3,3,9,1,5,14,4,1.3333,0.75,0.84,0.2,7,3.57,0
io_heavy_d005752,io_heavy,P5,10,1,1,1,9,1,4,7,0,0.0,0.9,0.28,1.0,7,3.57,1
io_heavy_d005752,io_heavy,P6,10,3,2,2,7,0,5,17,7,3.5,0.7778,0.56,0.125,7,3.57,0
io_heavy_d005752,io_heavy,P7,10,3,5,5,7,1,1,25,15,3.0,0.5833,1.4,0.0625,7,3.57,0
io_heavy_d005752,io_heavy,P8,10,3,6,6,7,0,5,29,19,3.1667,0.5385,1.68,0.05,7,3.57,0
io_heavy_d005753,io_heavy,P2,11,1,5,5,10,0,3,27,16,3.2,0.6667,1.25,0.0588,6,4.0,0
io_heavy_d005753,io_heavy,P3,11,1,3,3,10,1,5,20,9,3.0,0.7692,0.75,0.1,6,4.0,0
io_heavy_d005753,io_heavy,P4,11,1,3,3,10,1,5,14,3,1.0,0.7692,0.75,0.25,6,4.0,0
io_heavy_d005753,io_heavy,P6,11,3,2,2,8,0,5,17,6,3.0,0.8,0.5,0.1429,6,4.0,1
io_heavy_d005753,io_heavy,P7,11,3,5,5,8,1,1,25,14,2.8,0.6154,1.25,0.0667,6,4.0,0
io_heavy_d005753,io_heavy,P8,11,3,6,6,8,0,5,29,18,3.0,0.5714,1.5,0.0526,6,4.0,0
io_heavy_d005754,io_heavy,P2,13,1,5,5,12,0,3,27,14,2.8,0.7059,1.1364,0.0667,5,4.4,0
io_heavy_d005754,io_heavy,P3,13,1,3,3,12,1,5,20,7,2.3333,0.8,0.6818,0.125,5,4.4,1
io_heavy_d005754,io_heavy,P4,13,1,3,3,12,1,5,14,1,0.3333,0.8,0.6818,0.5,5,4.4,0
io_heavy_d005754,io_heavy,P7,13,3,5,5,10,1,1,25,12,2.4,0.6667,1.1364,0.0769,5,4.4,0
io_heavy_d005754,io_heavy,P8,13,3,6,6,10,0,5,29,16,2.6667,0.625,1.3636,0.0588,5,4.4,0
io_heavy_d005755,io_heavy,P2,16,1,5,5,15,0,3,27,11,2.2,0.75,1.0526,0.0833,4,4.75,0
io_heavy_d005755,io_heavy,P4,16,1,3,3,15,1,5,14,0,0.0,0.8333,0.6316,1.0,4,4.75,1
io_heavy_d005755,io_heavy,P7,16,3,5,5,13,1,1,25,9,1.8,0.7222,1.0526,0.1,4,4.75,0
io_heavy_d005755,io_heavy,P8,16,3,6,6,13,0,5,29,13,2.1667,0.6842,1.2632,0.0714,4,4.75,0
io_heavy_d005756,io_heavy,P2,19,1,5,5,18,0,3,27,8,1.6,0.7826,0.9375,0.1111,3,5.33,1
io_heavy_d005756,io_heavy,P7,19,3,5,5,16,1,1,25,6,1.2,0.7619,0.9375,0.1429,3,5.33,0
io_heavy_d005756,io_heavy,P8,19,3,6,6,16,0,5,29,10,1.6667,0.7273,1.125,0.0909,3,5.33,0
io_heavy_d005757,io_heavy,P7,24,3,5,5,21,1,1,25,1,0.2,0.8077,0.9091,0.5,2,5.5,1
io_heavy_d005757,io_heavy,P8,24,3,6,6,21,0,5,29,5,0.8333,0.7778,1.0909,0.1667,2,5.5,0
io_heavy_d005758,io_heavy,P8,29,3,6,6,26,0,5,29,0,0.0,0.8125,1.0,1.0,1,6.0,1
cpu_heavy_d005759,cpu_heavy,P1,2,2,32,32,0,0,2,55,53,1.6562,0.0,1.0,0.0185,1,32.0,1
cpu_heavy_d005760,cpu_heavy,P2,34,4,29,29,30,0,2,82,48,1.6552,0.5085,0.9062,0.0204,5,32.0,0
cpu_heavy_d005760,cpu_heavy,P3,34,4,9,9,30,0,2,30,0,0.0,0.7692,0.2812,1.0,5,32.0,1
cpu_heavy_d005760,cpu_heavy,P4,34,8,40,40,26,0,3,111,77,1.925,0.3939,1.25,0.0128,5,32.0,0
cpu_heavy_d005760,cpu_heavy,P5,34,11,59,59,23,0,4,169,135,2.2881,0.2805,1.8437,0.0074,5,32.0,0
cpu_heavy_d005760,cpu_heavy,P6,34,12,23,23,22,0,4,59,25,1.087,0.4889,0.7187,0.0385,5,32.0,0
cpu_heavy_d005761,cpu_heavy,P2,43,4,29,29,39,0,2,82,39,1.3448,0.5735,0.7682,0.025,4,37.75,0
cpu_heavy_d005761,cpu_heavy,P4,43,8,40,40,35,0,3,111,68,1.7,0.4667,1.0596,0.0145,4,37.75,0
cpu_heavy_d005761,cpu_heavy,P5,43,11,59,59,32,0,4,169,126,2.1356,0.3516,1.5629,0.0079,4,37.75,0
cpu_heavy_d005761,cpu_heavy,P6,43,12,23,23,31,0,4,59,16,0.6957,0.5741,0.6093,0.0588,4,37.75,1
cpu_heavy_d005762,cpu_heavy,P2,66,4,29,29,62,0,2,82,16,0.5517,0.6813,0.6797,0.0588,3,42.67,1
cpu_heavy_d005762,cpu_heavy,P4,66,8,40,40,58,0,3,111,45,1.125,0.5918,0.9375,0.0217,3,42.67,0
cpu_heavy_d005762,cpu_heavy,P5,66,11,59,59,55,0,4,169,103,1.7458,0.4825,1.3828,0.0096,3,42.67,0
cpu_heavy_d005763,cpu_heavy,P4,95,8,40,40,87,0,3,111,16,0.4,0.685,0.8081,0.0588,2,49.5,1
cpu_heavy_d005763,cpu_heavy,P5,95,11,59,59,84,0,4,169,74,1.2542,0.5874,1.1919,0.0133,2,49.5,0
cpu_heavy_d005764,cpu_heavy,P5,135,11,59,59,124,0,4,169,34,0.5763,0.6776,1.0,0.0286,1,59.0,1
cpu_heavy_d005765,cpu_heavy,P1,0,0,8,8,0,0,2,21,21,2.625,0.0,1.0,0.0455,1,8.0,1
cpu_heavy_d005766,cpu_heavy,P2,8,1,19,19,7,0,4,43,35,1.8421,0.2692,1.1176,0.0278,2,17.0,0
cpu_heavy_d005766,cpu_heavy,P3,8,2,15,15,6,0,3,25,17,1.1333,0.2857,0.8824,0.0556,2,17.0,1
cpu_heavy_d005767,cpu_heavy,P2,23,1,19,19,22,0,4,43,20,1.0526,0.5366,1.0,0.0476,1,19.0,1
mixed_d005768,mixed,P1,2,2,5,5,0,1,2,19,17,3.4,0.0,1.4286,0.0556,2,3.5,0
mixed_d005768,mixed,P2,2,2,2,2,0,0,3,6,4,2.0,0.0,0.5714,0.2,2,3.5,1
mixed_d005769,mixed,P1,4,2,5,5,2,1,2,19,15,3.0,0.2857,0.6818,0.0625,3,7.33,0
mixed_d005769,mixed,P3,4,3,13,13,1,0,5,40,36,2.7692,0.0714,1.7727,0.027,3,7.33,0
mixed_d005769,mixed,P4,4,3,4,4,1,1,2,20,16,4.0,0.2,0.5455,0.0588,3,7.33,1
mixed_d005770,mixed,P1,8,2,5,5,6,1,2,19,11,2.2,0.5455,0.625,0.0833,3,8.0,1
mixed_d005770,mixed,P3,8,3,13,13,5,0,5,40,32,2.4615,0.2778,1.625,0.0303,3,8.0,0
mixed_d005770,mixed,P5,8,5,6,6,3,0,4,28,20,3.3333,0.3333,0.75,0.0476,3,8.0,0
mixed_d005771,mixed,P3,13,3,13,13,10,0,5,40,27,2.0769,0.4348,1.4773,0.0357,5,8.8,0
mixed_d005771,mixed,P5,13,5,6,6,8,0,4,28,15,2.5,0.5714,0.6818,0.0625,5,8.8,0
mixed_d005771,mixed,P6,13,11,9,9,2,0,2,37,24,2.6667,0.1818,1.0227,0.04,5,8.8,0
mixed_d005771,mixed,P7,13,11,14,14,2,0,1,47,34,2.4286,0.125,1.5909,0.0286,5,8.8,0
mixed_d005771,mixed,P8,13,11,2,2,2,1,2,20,7,3.5,0.5,0.2273,0.125,5,8.8,1
mixed_d005772,mixed,P3,15,3,13,13,12,0,5,40,25,1.9231,0.48,1.2381,0.0385,4,10.5,0
mixed_d005772,mixed,P5,15,5,6,6,10,0,4,28,13,2.1667,0.625,0.5714,0.0714,4,10.5,1
mixed_d005772,mixed,P6,15,11,9,9,4,0,2,37,22,2.4444,0.3077,0.8571,0.0435,4,10.5,0
mixed_d005772,mixed,P7,15,11,14,14,4,0,1,47,32,2.2857,0.2222,1.3333,0.0303,4,10.5,0
mixed_d005773,mixed,P3,21,3,13,13,18,0,5,40,19,1.4615,0.5806,1.0833,0.05,3,12.0,0
mixed_d005773,mixed,P6,21,11,9,9,10,0,2,37,16,1.7778,0.5263,0.75,0.0588,3,12.0,1
